ticket_id,product_id,product_name,category,quantity,unit_price,subtotal,tags
T007020,P040,Queso manchego curado,Queso,2,8.5,17.0,"gourmet,queso"
T007020,P041,Aceite de oliva virgen extra,Aceite,1,12.0,12.0,"gourmet,aceite"
T007020,P044,Chocolate 85% cacao,Dulce,2,3.8,7.6,"gourmet,chocolate"
T007020,P043,Vino tinto reserva,Bebida,4,9.5,38.0,"gourmet,vino"
T007021,P043,Vino tinto reserva,Bebida,3,9.5,28.5,"gourmet,vino"
T007021,P040,Queso manchego curado,Queso,4,8.5,34.0,"gourmet,queso"
T007021,P041,Aceite de oliva virgen extra,Aceite,2,12.0,24.0,"gourmet,aceite"
T007021,P042,Jamón ibérico (100g),Embutido,1,15.5,15.5,"gourmet,jamon"
T007021,P044,Chocolate 85% cacao,Dulce,4,3.8,15.2,"gourmet,chocolate"
T007022,P032,Bebida energética (4 uds),Bebida,2,4.0,8.0,"energia,bebida"
T007022,P031,Pizza congelada,Congelado,4,2.8,11.2,"congelado,rapido"
T007022,P030,Pasta instantánea (5 uds),Preparado,1,3.5,3.5,"rapido,economico"
T007022,P033,Patatas fritas,Snack,1,1.5,1.5,snack
T007022,P034,Sandwich mixto,Preparado,3,2.2,6.6,rapido
T007023,P033,Patatas fritas,Snack,3,1.5,4.5,snack
T007023,P031,Pizza congelada,Congelado,2,2.8,5.6,"congelado,rapido"
T007023,P032,Bebida energética (4 uds),Bebida,4,4.0,16.0,"energia,bebida"
T007024,P030,Pasta instantánea (5 uds),Preparado,4,3.5,14.0,"rapido,economico"
T007024,P032,Bebida energética (4 uds),Bebida,1,4.0,4.0,"energia,bebida"
T007024,P033,Patatas fritas,Snack,4,1.5,6.0,snack
T007024,P031,Pizza congelada,Congelado,4,2.8,11.2,"congelado,rapido"
T007024,P034,Sandwich mixto,Preparado,2,2.2,4.4,rapido
T007025,P031,Pizza congelada,Congelado,2,2.8,5.6,"congelado,rapido"
T007025,P032,Bebida energética (4 uds),Bebida,2,4.0,8.0,"energia,bebida"
T007025,P033,Patatas fritas,Snack,3,1.5,4.5,snack
T007025,P030,Pasta instantánea (5 uds),Preparado,4,3.5,14.0,"rapido,economico"
T007025,P034,Sandwich mixto,Preparado,4,2.2,8.8,rapido
T007026,P033,Patatas fritas,Snack,2,1.5,3.0,snack
T007026,P034,Sandwich mixto,Preparado,3,2.2,6.6,rapido
T007026,P031,Pizza congelada,Congelado,3,2.8,8.4,"congelado,rapido"
T007026,P030,Pasta instantánea (5 uds),Preparado,3,3.5,10.5,"rapido,economico"
T007027,P033,Patatas fritas,Snack,4,1.5,6.0,snack
T007027,P032,Bebida energética (4 uds),Bebida,1,4.0,4.0,"energia,bebida"
T007027,P030,Pasta instantánea (5 uds),Preparado,2,3.5,7.0,"rapido,economico"
T007027,P031,Pizza congelada,Congelado,3,2.8,8.4,"congelado,rapido"
T007027,P034,Sandwich mixto,Preparado,2,2.2,4.4,rapido
T007028,P033,Patatas fritas,Snack,1,1.5,1.5,snack
T007028,P032,Bebida energética (4 uds),Bebida,1,4.0,4.0,"energia,bebida"
T007028,P031,Pizza congelada,Congelado,2,2.8,5.6,"congelado,rapido"
T007029,P032,Bebida energética (4 uds),Bebida,4,4.0,16.0,"energia,bebida"
T007029,P031,Pizza congelada,Congelado,1,2.8,2.8,"congelado,rapido"
T007029,P033,Patatas fritas,Snack,1,1.5,1.5,snack
T007029,P030,Pasta instantánea (5 uds),Preparado,1,3.5,3.5,"rapido,economico"
T007030,P030,Pasta instantánea (5 uds),Preparado,1,3.5,3.5,"rapido,economico"
T007030,P031,Pizza congelada,Congelado,4,2.8,11.2,"congelado,rapido"
T007030,P033,Patatas fritas,Snack,1,1.5,1.5,snack
T007030,P032,Bebida energética (4 uds),Bebida,3,4.0,12.0,"energia,bebida"
T007030,P034,Sandwich mixto,Preparado,2,2.2,4.4,rapido
T007031,P030,Pasta instantánea (5 uds),Preparado,3,3.5,10.5,"rapido,economico"
T007031,P031,Pizza congelada,Congelado,2,2.8,5.6,"congelado,rapido"
T007031,P034,Sandwich mixto,Preparado,3,2.2,6.6,rapido
T007031,P033,Patatas fritas,Snack,1,1.5,1.5,snack
T007031,P032,Bebida energética (4 uds),Bebida,1,4.0,4.0,"energia,bebida"
T007032,P032,Bebida energética (4 uds),Bebida,1,4.0,4.0,"energia,bebida"
T007032,P031,Pizza congelada,Congelado,1,2.8,2.8,"congelado,rapido"
T007032,P034,Sandwich mixto,Preparado,3,2.2,6.6,rapido
T007032,P030,Pasta instantánea (5 uds),Preparado,4,3.5,14.0,"rapido,economico"
T007032,P033,Patatas fritas,Snack,1,1.5,1.5,snack
T007033,P031,Pizza congelada,Congelado,4,2.8,11.2,"congelado,rapido"
T007033,P030,Pasta instantánea (5 uds),Preparado,1,3.5,3.5,"rapido,economico"
T007033,P033,Patatas fritas,Snack,1,1.5,1.5,snack
T007033,P032,Bebida energética (4 uds),Bebida,4,4.0,16.0,"energia,bebida"
T007033,P034,Sandwich mixto,Preparado,4,2.2,8.8,rapido
T007034,P031,Pizza congelada,Congelado,4,2.8,11.2,"congelado,rapido"
T007034,P030,Pasta instantánea (5 uds),Preparado,4,3.5,14.0,"rapido,economico"
T007034,P033,Patatas fritas,Snack,3,1.5,4.5,snack
T007034,P032,Bebida energética (4 uds),Bebida,2,4.0,8.0,"energia,bebida"
T007034,P034,Sandwich mixto,Preparado,2,2.2,4.4,rapido
T007035,P032,Bebida energética (4 uds),Bebida,4,4.0,16.0,"energia,bebida"
T007035,P031,Pizza congelada,Congelado,1,2.8,2.8,"congelado,rapido"
T007035,P034,Sandwich mixto,Preparado,1,2.2,2.2,rapido
T007036,P013,Tahini (300g),Condimento,4,4.5,18.0,vegano
T007036,P010,Tofu ecológico (400g),Proteína,2,3.2,6.4,"vegano,proteina"
T007036,P015,Aguacate (4 uds),Fruta,1,4.2,4.2,"vegano,fruta"
T007036,P012,Garbanzos ecológicos,Legumbre,1,2.1,2.1,"vegano,legumbre"
T007036,P014,Quinoa (500g),Cereal,2,3.8,7.6,"vegano,cereal"
T007036,P011,Bebida de soja (1L),Lácteos Alt,1,1.5,1.5,"vegano,lacteo"
T007037,P011,Bebida de soja (1L),Lácteos Alt,4,1.5,6.0,"vegano,lacteo"
T007037,P015,Aguacate (4 uds),Fruta,2,4.2,8.4,"vegano,fruta"
T007037,P014,Quinoa (500g),Cereal,3,3.8,11.4,"vegano,cereal"
T007037,P010,Tofu ecológico (400g),Proteína,1,3.2,3.2,"vegano,proteina"
T007037,P012,Garbanzos ecológicos,Legumbre,1,2.1,2.1,"vegano,legumbre"
T007038,P010,Tofu ecológico (400g),Proteína,1,3.2,3.2,"vegano,proteina"
T007038,P014,Quinoa (500g),Cereal,4,3.8,15.2,"vegano,cereal"
T007038,P012,Garbanzos ecológicos,Legumbre,4,2.1,8.4,"vegano,legumbre"
T007038,P015,Aguacate (4 uds),Fruta,4,4.2,16.8,"vegano,fruta"
T007038,P013,Tahini (300g),Condimento,3,4.5,13.5,vegano
T007039,P014,Quinoa (500g),Cereal,1,3.8,3.8,"vegano,cereal"
T007039,P013,Tahini (300g),Condimento,4,4.5,18.0,vegano
T007039,P011,Bebida de soja (1L),Lácteos Alt,2,1.5,3.0,"vegano,lacteo"
T007039,P012,Garbanzos ecológicos,Legumbre,4,2.1,8.4,"vegano,legumbre"
T007039,P015,Aguacate (4 uds),Fruta,3,4.2,12.6,"vegano,fruta"
T007039,P010,Tofu ecológico (400g),Proteína,4,3.2,12.8,"vegano,proteina"
T007040,P015,Aguacate (4 uds),Fruta,4,4.2,16.8,"vegano,fruta"
T007040,P013,Tahini (300g),Condimento,4,4.5,18.0,vegano
T007040,P012,Garbanzos ecológicos,Legumbre,1,2.1,2.1,"vegano,legumbre"
T007040,P011,Bebida de soja (1L),Lácteos Alt,2,1.5,3.0,"vegano,lacteo"
T007040,P014,Quinoa (500g),Cereal,1,3.8,3.8,"vegano,cereal"
T007040,P010,Tofu ecológico (400g),Proteína,2,3.2,6.4,"vegano,proteina"
T007041,P011,Bebida de soja (1L),Lácteos Alt,4,1.5,6.0,"vegano,lacteo"
T007041,P013,Tahini (300g),Condimento,3,4.5,13.5,vegano
T007041,P010,Tofu ecológico (400g),Proteína,3,3.2,9.6,"vegano,proteina"
T007041,P014,Quinoa (500g),Cereal,2,3.8,7.6,"vegano,cereal"
T007041,P012,Garbanzos ecológicos,Legumbre,2,2.1,4.2,"vegano,legumbre"
T007041,P015,Aguacate (4 uds),Fruta,1,4.2,4.2,"vegano,fruta"
T007042,P011,Bebida de soja (1L),Lácteos Alt,2,1.5,3.0,"vegano,lacteo"
T007042,P015,Aguacate (4 uds),Fruta,1,4.2,4.2,"vegano,fruta"
T007042,P012,Garbanzos ecológicos,Legumbre,3,2.1,6.3,"vegano,legumbre"
T007043,P012,Garbanzos ecológicos,Legumbre,2,2.1,4.2,"vegano,legumbre"
T007043,P011,Bebida de soja (1L),Lácteos Alt,1,1.5,1.5,"vegano,lacteo"
T007043,P010,Tofu ecológico (400g),Proteína,2,3.2,6.4,"vegano,proteina"
T007043,P013,Tahini (300g),Condimento,1,4.5,4.5,vegano
T007043,P014,Quinoa (500g),Cereal,2,3.8,7.6,"vegano,cereal"
T007044,P013,Tahini (300g),Condimento,3,4.5,13.5,vegano
T007044,P012,Garbanzos ecológicos,Legumbre,3,2.1,6.3,"vegano,legumbre"
T007044,P014,Quinoa (500g),Cereal,2,3.8,7.6,"vegano,cereal"
T007044,P011,Bebida de soja (1L),Lácteos Alt,1,1.5,1.5,"vegano,lacteo"
T007044,P015,Aguacate (4 uds),Fruta,3,4.2,12.6,"vegano,fruta"
T007044,P010,Tofu ecológico (400g),Proteína,3,3.2,9.6,"vegano,proteina"
T007045,P014,Quinoa (500g),Cereal,3,3.8,11.4,"vegano,cereal"
T007045,P015,Aguacate (4 uds),Fruta,2,4.2,8.4,"vegano,fruta"
T007045,P012,Garbanzos ecológicos,Legumbre,4,2.1,8.4,"vegano,legumbre"
T007046,P010,Tofu ecológico (400g),Proteína,2,3.2,6.4,"vegano,proteina"
T007046,P012,Garbanzos ecológicos,Legumbre,4,2.1,8.4,"vegano,legumbre"
T007046,P014,Quinoa (500g),Cereal,3,3.8,11.4,"vegano,cereal"
T007046,P013,Tahini (300g),Condimento,4,4.5,18.0,vegano
T007046,P015,Aguacate (4 uds),Fruta,4,4.2,16.8,"vegano,fruta"
T007046,P011,Bebida de soja (1L),Lácteos Alt,4,1.5,6.0,"vegano,lacteo"
T007047,P012,Garbanzos ecológicos,Legumbre,2,2.1,4.2,"vegano,legumbre"
T007047,P015,Aguacate (4 uds),Fruta,1,4.2,4.2,"vegano,fruta"
T007047,P014,Quinoa (500g),Cereal,2,3.8,7.6,"vegano,cereal"
T007047,P011,Bebida de soja (1L),Lácteos Alt,4,1.5,6.0,"vegano,lacteo"
T007048,P010,Tofu ecológico (400g),Proteína,2,3.2,6.4,"vegano,proteina"
T007048,P015,Aguacate (4 uds),Fruta,1,4.2,4.2,"vegano,fruta"
T007048,P013,Tahini (300g),Condimento,3,4.5,13.5,vegano
T007048,P012,Garbanzos ecológicos,Legumbre,1,2.1,2.1,"vegano,legumbre"
T007048,P014,Quinoa (500g),Cereal,1,3.8,3.8,"vegano,cereal"
T007049,P010,Tofu ecológico (400g),Proteína,2,3.2,6.4,"vegano,proteina"
T007049,P012,Garbanzos ecológicos,Legumbre,4,2.1,8.4,"vegano,legumbre"
T007049,P015,Aguacate (4 uds),Fruta,3,4.2,12.6,"vegano,fruta"
T007049,P014,Quinoa (500g),Cereal,1,3.8,3.8,"vegano,cereal"
T007049,P013,Tahini (300g),Condimento,1,4.5,4.5,vegano
T007049,P011,Bebida de soja (1L),Lácteos Alt,4,1.5,6.0,"vegano,lacteo"
T007050,P012,Garbanzos ecológicos,Legumbre,3,2.1,6.3,"vegano,legumbre"
T007050,P013,Tahini (300g),Condimento,1,4.5,4.5,vegano
T007050,P011,Bebida de soja (1L),Lácteos Alt,2,1.5,3.0,"vegano,lacteo"
T007050,P010,Tofu ecológico (400g),Proteína,2,3.2,6.4,"vegano,proteina"
T007051,P010,Tofu ecológico (400g),Proteína,4,3.2,12.8,"vegano,proteina"
T007051,P011,Bebida de soja (1L),Lácteos Alt,2,1.5,3.0,"vegano,lacteo"
T007051,P012,Garbanzos ecológicos,Legumbre,2,2.1,4.2,"vegano,legumbre"
T007051,P015,Aguacate (4 uds),Fruta,2,4.2,8.4,"vegano,fruta"
T007051,P013,Tahini (300g),Condimento,3,4.5,13.5,vegano
T007052,P034,Sandwich mixto,Preparado,4,2.2,8.8,rapido
T007052,P032,Bebida energética (4 uds),Bebida,2,4.0,8.0,"energia,bebida"
T007052,P033,Patatas fritas,Snack,4,1.5,6.0,snack
T007052,P031,Pizza congelada,Congelado,4,2.8,11.2,"congelado,rapido"
T007052,P030,Pasta instantánea (5 uds),Preparado,1,3.5,3.5,"rapido,economico"
T007053,P030,Pasta instantánea (5 uds),Preparado,2,3.5,7.0,"rapido,economico"
T007053,P031,Pizza congelada,Congelado,2,2.8,5.6,"congelado,rapido"
T007053,P034,Sandwich mixto,Preparado,3,2.2,6.6,rapido
T007054,P030,Pasta instantánea (5 uds),Preparado,1,3.5,3.5,"rapido,economico"
T007054,P034,Sandwich mixto,Preparado,2,2.2,4.4,rapido
T007054,P032,Bebida energética (4 uds),Bebida,4,4.0,16.0,"energia,bebida"
T007054,P031,Pizza congelada,Congelado,1,2.8,2.8,"congelado,rapido"
T007055,P031,Pizza congelada,Congelado,2,2.8,5.6,"congelado,rapido"
T007055,P030,Pasta instantánea (5 uds),Preparado,2,3.5,7.0,"rapido,economico"
T007055,P033,Patatas fritas,Snack,1,1.5,1.5,snack
T007055,P034,Sandwich mixto,Preparado,4,2.2,8.8,rapido
T007055,P032,Bebida energética (4 uds),Bebida,4,4.0,16.0,"energia,bebida"
T007056,P033,Patatas fritas,Snack,3,1.5,4.5,snack
T007056,P030,Pasta instantánea (5 uds),Preparado,2,3.5,7.0,"rapido,economico"
T007056,P032,Bebida energética (4 uds),Bebida,3,4.0,12.0,"energia,bebida"
T007056,P031,Pizza congelada,Congelado,4,2.8,11.2,"congelado,rapido"
T007056,P034,Sandwich mixto,Preparado,3,2.2,6.6,rapido
T007057,P030,Pasta instantánea (5 uds),Preparado,3,3.5,10.5,"rapido,economico"
T007057,P033,Patatas fritas,Snack,4,1.5,6.0,snack
T007057,P034,Sandwich mixto,Preparado,4,2.2,8.8,rapido
T007057,P031,Pizza congelada,Congelado,2,2.8,5.6,"congelado,rapido"
T007058,P030,Pasta instantánea (5 uds),Preparado,2,3.5,7.0,"rapido,economico"
T007058,P033,Patatas fritas,Snack,1,1.5,1.5,snack
T007058,P031,Pizza congelada,Congelado,3,2.8,8.4,"congelado,rapido"
T007059,P034,Sandwich mixto,Preparado,2,2.2,4.4,rapido
T007059,P031,Pizza congelada,Congelado,2,2.8,5.6,"congelado,rapido"
T007059,P030,Pasta instantánea (5 uds),Preparado,2,3.5,7.0,"rapido,economico"
T007059,P032,Bebida energética (4 uds),Bebida,4,4.0,16.0,"energia,bebida"
T007060,P031,Pizza congelada,Congelado,3,2.8,8.4,"congelado,rapido"
T007060,P033,Patatas fritas,Snack,2,1.5,3.0,snack
T007060,P034,Sandwich mixto,Preparado,3,2.2,6.6,rapido
T007061,P033,Patatas fritas,Snack,3,1.5,4.5,snack
T007061,P030,Pasta instantánea (5 uds),Preparado,4,3.5,14.0,"rapido,economico"
T007061,P032,Bebida energética (4 uds),Bebida,1,4.0,4.0,"energia,bebida"
T007061,P034,Sandwich mixto,Preparado,1,2.2,2.2,rapido
T007061,P031,Pizza congelada,Congelado,2,2.8,5.6,"congelado,rapido"
T007062,P031,Pizza congelada,Congelado,3,2.8,8.4,"congelado,rapido"
T007062,P034,Sandwich mixto,Preparado,3,2.2,6.6,rapido
T007062,P032,Bebida energética (4 uds),Bebida,1,4.0,4.0,"energia,bebida"
T007062,P033,Patatas fritas,Snack,3,1.5,4.5,snack
T007063,P032,Bebida energética (4 uds),Bebida,3,4.0,12.0,"energia,bebida"
T007063,P030,Pasta instantánea (5 uds),Preparado,3,3.5,10.5,"rapido,economico"
T007063,P034,Sandwich mixto,Preparado,2,2.2,4.4,rapido
T007064,P033,Patatas fritas,Snack,1,1.5,1.5,snack
T007064,P031,Pizza congelada,Congelado,4,2.8,11.2,"congelado,rapido"
T007064,P034,Sandwich mixto,Preparado,3,2.2,6.6,rapido
T007064,P032,Bebida energética (4 uds),Bebida,2,4.0,8.0,"energia,bebida"
T007064,P030,Pasta instantánea (5 uds),Preparado,4,3.5,14.0,"rapido,economico"
T007065,P033,Patatas fritas,Snack,4,1.5,6.0,snack
T007065,P034,Sandwich mixto,Preparado,3,2.2,6.6,rapido
T007065,P031,Pizza congelada,Congelado,3,2.8,8.4,"congelado,rapido"
T007065,P030,Pasta instantánea (5 uds),Preparado,2,3.5,7.0,"rapido,economico"
T007065,P032,Bebida energética (4 uds),Bebida,1,4.0,4.0,"energia,bebida"
T007066,P034,Sandwich mixto,Preparado,3,2.2,6.6,rapido
T007066,P032,Bebida energética (4 uds),Bebida,1,4.0,4.0,"energia,bebida"
T007066,P031,Pizza congelada,Congelado,4,2.8,11.2,"congelado,rapido"
T007066,P030,Pasta instantánea (5 uds),Preparado,1,3.5,3.5,"rapido,economico"
T007066,P033,Patatas fritas,Snack,1,1.5,1.5,snack
T007067,P033,Patatas fritas,Snack,1,1.5,1.5,snack
T007067,P034,Sandwich mixto,Preparado,1,2.2,2.2,rapido
T007067,P031,Pizza congelada,Congelado,3,2.8,8.4,"congelado,rapido"
T007067,P032,Bebida energética (4 uds),Bebida,3,4.0,12.0,"energia,bebida"
T007067,P030,Pasta instantánea (5 uds),Preparado,4,3.5,14.0,"rapido,economico"
T007068,P030,Pasta instantánea (5 uds),Preparado,3,3.5,10.5,"rapido,economico"
T007068,P033,Patatas fritas,Snack,4,1.5,6.0,snack
T007068,P032,Bebida energética (4 uds),Bebida,4,4.0,16.0,"energia,bebida"
T007068,P034,Sandwich mixto,Preparado,3,2.2,6.6,rapido
T007068,P031,Pizza congelada,Congelado,3,2.8,8.4,"congelado,rapido"
T007069,P034,Sandwich mixto,Preparado,1,2.2,2.2,rapido
T007069,P033,Patatas fritas,Snack,4,1.5,6.0,snack
T007069,P032,Bebida energética (4 uds),Bebida,4,4.0,16.0,"energia,bebida"
T007069,P030,Pasta instantánea (5 uds),Preparado,2,3.5,7.0,"rapido,economico"
T007069,P031,Pizza congelada,Congelado,1,2.8,2.8,"congelado,rapido"
T007070,P033,Patatas fritas,Snack,2,1.5,3.0,snack
T007070,P030,Pasta instantánea (5 uds),Preparado,1,3.5,3.5,"rapido,economico"
T007070,P034,Sandwich mixto,Preparado,2,2.2,4.4,rapido
T007071,P032,Bebida energética (4 uds),Bebida,4,4.0,16.0,"energia,bebida"
T007071,P033,Patatas fritas,Snack,3,1.5,4.5,snack
T007071,P031,Pizza congelada,Congelado,2,2.8,5.6,"congelado,rapido"
T007071,P030,Pasta instantánea (5 uds),Preparado,1,3.5,3.5,"rapido,economico"
T007072,P030,Pasta instantánea (5 uds),Preparado,1,3.5,3.5,"rapido,economico"
T007072,P033,Patatas fritas,Snack,4,1.5,6.0,snack
T007072,P031,Pizza congelada,Congelado,4,2.8,11.2,"congelado,rapido"
T007073,P031,Pizza congelada,Congelado,2,2.8,5.6,"congelado,rapido"
T007073,P032,Bebida energética (4 uds),Bebida,2,4.0,8.0,"energia,bebida"
T007073,P033,Patatas fritas,Snack,2,1.5,3.0,snack
T007073,P030,Pasta instantánea (5 uds),Preparado,1,3.5,3.5,"rapido,economico"
T007073,P034,Sandwich mixto,Preparado,2,2.2,4.4,rapido
T007074,P030,Pasta instantánea (5 uds),Preparado,2,3.5,7.0,"rapido,economico"
T007074,P032,Bebida energética (4 uds),Bebida,2,4.0,8.0,"energia,bebida"
T007074,P034,Sandwich mixto,Preparado,1,2.2,2.2,rapido
T007074,P033,Patatas fritas,Snack,4,1.5,6.0,snack
T007075,P034,Sandwich mixto,Preparado,1,2.2,2.2,rapido
T007075,P033,Patatas fritas,Snack,4,1.5,6.0,snack
T007075,P030,Pasta instantánea (5 uds),Preparado,3,3.5,10.5,"rapido,economico"
T007076,P030,Pasta instantánea (5 uds),Preparado,1,3.5,3.5,"rapido,economico"
T007076,P031,Pizza congelada,Congelado,1,2.8,2.8,"congelado,rapido"
T007076,P033,Patatas fritas,Snack,1,1.5,1.5,snack
T007076,P032,Bebida energética (4 uds),Bebida,4,4.0,16.0,"energia,bebida"
T007076,P034,Sandwich mixto,Preparado,4,2.2,8.8,rapido
T007077,P034,Sandwich mixto,Preparado,3,2.2,6.6,rapido
T007077,P030,Pasta instantánea (5 uds),Preparado,2,3.5,7.0,"rapido,economico"
T007077,P031,Pizza congelada,Congelado,4,2.8,11.2,"congelado,rapido"
T007077,P033,Patatas fritas,Snack,2,1.5,3.0,snack
T007078,P030,Pasta instantánea (5 uds),Preparado,2,3.5,7.0,"rapido,economico"
T007078,P034,Sandwich mixto,Preparado,2,2.2,4.4,rapido
T007078,P032,Bebida energética (4 uds),Bebida,1,4.0,4.0,"energia,bebida"
T007078,P031,Pizza congelada,Congelado,2,2.8,5.6,"congelado,rapido"
T007078,P033,Patatas fritas,Snack,2,1.5,3.0,snack
T007079,P034,Sandwich mixto,Preparado,2,2.2,4.4,rapido
T007079,P030,Pasta instantánea (5 uds),Preparado,3,3.5,10.5,"rapido,economico"
T007079,P032,Bebida energética (4 uds),Bebida,3,4.0,12.0,"energia,bebida"
T007080,P032,Bebida energética (4 uds),Bebida,4,4.0,16.0,"energia,bebida"
T007080,P031,Pizza congelada,Congelado,3,2.8,8.4,"congelado,rapido"
T007080,P034,Sandwich mixto,Preparado,1,2.2,2.2,rapido
T007081,P032,Bebida energética (4 uds),Bebida,3,4.0,12.0,"energia,bebida"
T007081,P034,Sandwich mixto,Preparado,3,2.2,6.6,rapido
T007081,P031,Pizza congelada,Congelado,3,2.8,8.4,"congelado,rapido"
T007081,P030,Pasta instantánea (5 uds),Preparado,1,3.5,3.5,"rapido,economico"
T007081,P033,Patatas fritas,Snack,1,1.5,1.5,snack
T007082,P031,Pizza congelada,Congelado,1,2.8,2.8,"congelado,rapido"
T007082,P034,Sandwich mixto,Preparado,4,2.2,8.8,rapido
T007082,P032,Bebida energética (4 uds),Bebida,3,4.0,12.0,"energia,bebida"
T007082,P033,Patatas fritas,Snack,1,1.5,1.5,snack
T007082,P030,Pasta instantánea (5 uds),Preparado,1,3.5,3.5,"rapido,economico"
T007083,P034,Sandwich mixto,Preparado,2,2.2,4.4,rapido
T007083,P032,Bebida energética (4 uds),Bebida,1,4.0,4.0,"energia,bebida"
T007083,P030,Pasta instantánea (5 uds),Preparado,4,3.5,14.0,"rapido,economico"
T007084,P032,Bebida energética (4 uds),Bebida,3,4.0,12.0,"energia,bebida"
T007084,P033,Patatas fritas,Snack,1,1.5,1.5,snack
T007084,P031,Pizza congelada,Congelado,2,2.8,5.6,"congelado,rapido"
T007084,P030,Pasta instantánea (5 uds),Preparado,1,3.5,3.5,"rapido,economico"
T007084,P034,Sandwich mixto,Preparado,1,2.2,2.2,rapido
T007085,P030,Pasta instantánea (5 uds),Preparado,3,3.5,10.5,"rapido,economico"
T007085,P032,Bebida energética (4 uds),Bebida,3,4.0,12.0,"energia,bebida"
T007085,P033,Patatas fritas,Snack,1,1.5,1.5,snack
T007085,P031,Pizza congelada,Congelado,4,2.8,11.2,"congelado,rapido"
T007085,P034,Sandwich mixto,Preparado,4,2.2,8.8,rapido
T007086,P030,Pasta instantánea (5 uds),Preparado,1,3.5,3.5,"rapido,economico"
T007086,P032,Bebida energética (4 uds),Bebida,3,4.0,12.0,"energia,bebida"
T007086,P031,Pizza congelada,Congelado,2,2.8,5.6,"congelado,rapido"
T007086,P033,Patatas fritas,Snack,2,1.5,3.0,snack
T007087,P015,Aguacate (4 uds),Fruta,4,4.2,16.8,"vegano,fruta"
T007087,P010,Tofu ecológico (400g),Proteína,1,3.2,3.2,"vegano,proteina"
T007087,P012,Garbanzos ecológicos,Legumbre,3,2.1,6.3,"vegano,legumbre"
T007087,P013,Tahini (300g),Condimento,1,4.5,4.5,vegano
T007087,P014,Quinoa (500g),Cereal,1,3.8,3.8,"vegano,cereal"
T007088,P010,Tofu ecológico (400g),Proteína,2,3.2,6.4,"vegano,proteina"
T007088,P015,Aguacate (4 uds),Fruta,1,4.2,4.2,"vegano,fruta"
T007088,P011,Bebida de soja (1L),Lácteos Alt,2,1.5,3.0,"vegano,lacteo"
T007088,P014,Quinoa (500g),Cereal,4,3.8,15.2,"vegano,cereal"
T007089,P015,Aguacate (4 uds),Fruta,4,4.2,16.8,"vegano,fruta"
T007089,P010,Tofu ecológico (400g),Proteína,3,3.2,9.6,"vegano,proteina"
T007089,P011,Bebida de soja (1L),Lácteos Alt,4,1.5,6.0,"vegano,lacteo"
T007089,P014,Quinoa (500g),Cereal,2,3.8,7.6,"vegano,cereal"
T007089,P012,Garbanzos ecológicos,Legumbre,3,2.1,6.3,"vegano,legumbre"
T007089,P013,Tahini (300g),Condimento,4,4.5,18.0,vegano
T007090,P015,Aguacate (4 uds),Fruta,4,4.2,16.8,"vegano,fruta"
T007090,P011,Bebida de soja (1L),Lácteos Alt,3,1.5,4.5,"vegano,lacteo"
T007090,P013,Tahini (300g),Condimento,3,4.5,13.5,vegano
T007091,P012,Garbanzos ecológicos,Legumbre,2,2.1,4.2,"vegano,legumbre"
T007091,P014,Quinoa (500g),Cereal,4,3.8,15.2,"vegano,cereal"
T007091,P011,Bebida de soja (1L),Lácteos Alt,1,1.5,1.5,"vegano,lacteo"
T007091,P010,Tofu ecológico (400g),Proteína,3,3.2,9.6,"vegano,proteina"
T007091,P013,Tahini (300g),Condimento,3,4.5,13.5,vegano
T007092,P015,Aguacate (4 uds),Fruta,2,4.2,8.4,"vegano,fruta"
T007092,P010,Tofu ecológico (400g),Proteína,2,3.2,6.4,"vegano,proteina"
T007092,P013,Tahini (300g),Condimento,1,4.5,4.5,vegano
T007093,P010,Tofu ecológico (400g),Proteína,4,3.2,12.8,"vegano,proteina"
T007093,P015,Aguacate (4 uds),Fruta,3,4.2,12.6,"vegano,fruta"
T007093,P014,Quinoa (500g),Cereal,1,3.8,3.8,"vegano,cereal"
T007094,P013,Tahini (300g),Condimento,4,4.5,18.0,vegano
T007094,P011,Bebida de soja (1L),Lácteos Alt,1,1.5,1.5,"vegano,lacteo"
T007094,P014,Quinoa (500g),Cereal,3,3.8,11.4,"vegano,cereal"
T007094,P010,Tofu ecológico (400g),Proteína,1,3.2,3.2,"vegano,proteina"
T007094,P015,Aguacate (4 uds),Fruta,4,4.2,16.8,"vegano,fruta"
T007095,P011,Bebida de soja (1L),Lácteos Alt,2,1.5,3.0,"vegano,lacteo"
T007095,P012,Garbanzos ecológicos,Legumbre,4,2.1,8.4,"vegano,legumbre"
T007095,P014,Quinoa (500g),Cereal,4,3.8,15.2,"vegano,cereal"
T007096,P013,Tahini (300g),Condimento,2,4.5,9.0,vegano
T007096,P015,Aguacate (4 uds),Fruta,4,4.2,16.8,"vegano,fruta"
T007096,P014,Quinoa (500g),Cereal,1,3.8,3.8,"vegano,cereal"
T007097,P010,Tofu ecológico (400g),Proteína,2,3.2,6.4,"vegano,proteina"
T007097,P011,Bebida de soja (1L),Lácteos Alt,4,1.5,6.0,"vegano,lacteo"
T007097,P012,Garbanzos ecológicos,Legumbre,2,2.1,4.2,"vegano,legumbre"
T007097,P014,Quinoa (500g),Cereal,4,3.8,15.2,"vegano,cereal"
T007097,P015,Aguacate (4 uds),Fruta,1,4.2,4.2,"vegano,fruta"
